"","old_game_id","play_id","kick_distance","roof","surface","wind","success","Humidity","Precipitation","WindDirection","Pressure","efg"
"14600",2015010401,2313,41,0,0,NA,0,52,0,350,30.5547,0.86987978219986
"14601",2015010401,2492,37,0,0,NA,1,52,0,350,30.5547,0.873875021934509
"14602",2015010401,3116,51,0,0,NA,1,52,0,350,30.5547,0.848253428936005
"14603",2015011000,3926,25,0,0,12,1,36,0,270,30.3923,0.973795890808105
"14604",2015011001,2023,35,0,0,0,1,89,0,NA,30.0231,0.910504996776581
"14605",2015011001,2807,37,0,0,0,1,89,0,NA,30.0231,0.890032708644867
"14606",2015011100,2086,40,0,1,0,1,65,0,330,30.2092,0.857576191425323
"14607",2015011100,2580,30,0,1,0,1,65,0,330,30.2092,0.960414826869965
"14608",2015011101,1651,44,0,1,7,0,84,0,10,30.032,0.722387850284576
"14609",2015011101,2210,45,0,1,7,1,84,0,10,30.032,0.722387850284576
"14610",2015011101,3332,41,0,1,7,1,84,0,10,30.032,0.805699825286865
"14611",2015011101,3819,30,0,1,7,1,84,0,10,30.032,0.932270348072052
"14612",2015011800,576,18,0,0,15,1,71,0.02,210,30.0645,0.979759097099304
"14613",2015011800,738,19,0,0,15,1,71,0.02,210,30.0645,0.979759097099304
"14614",2015011800,1419,40,0,0,15,1,71,0.02,210,30.0645,0.823509693145752
"14615",2015011800,3105,48,0,0,15,1,71,0.02,210,30.0645,0.621480405330658
"14616",2015011800,4151,48,0,0,15,1,71,0.02,210,30.0645,0.621480405330658
"14617",2015011801,766,51,0,0,15,0,71,0,150,29.8105,0.502071559429169
"14618",2015011801,2272,21,0,0,15,1,71,0,150,29.8105,0.979759097099304
"14619",2015020100,2341,27,0,1,NA,1,80,0,150,30.032,0.969021260738373
"14620",2015091309,580,57,0,1,13,1,10,0,270,29.7013,0.654443383216858
"14621",2015091309,824,56,0,1,13,1,10,0,270,29.7013,0.791093289852142
"14622",2015091309,1357,52,0,1,13,1,10,0,270,29.7013,0.765997529029846
"14623",2015091309,1823,43,0,1,13,1,10,0,270,29.7013,0.840454041957855
"14624",2015091309,2282,44,0,1,13,1,10,0,270,29.7013,0.832324147224426
"14625",2015091309,3449,33,0,1,13,1,10,0,270,29.7013,0.913840770721436
"14626",2015091302,477,43,0,1,7,1,52,0,350,29.9877,0.797590613365173
"14627",2015091302,736,53,0,1,7,0,52,0,350,29.9877,0.596165835857391
"14628",2015091302,1007,22,0,1,7,1,52,0,350,29.9877,0.974644362926483
"14629",2015091302,1577,44,0,1,7,0,52,0,350,29.9877,0.831736981868744
"14630",2015091302,3788,47,0,1,7,1,52,0,350,29.9877,0.813111901283264
"14631",2015091310,1231,32,0,1,9,1,57,0,290,29.8076,0.916699409484863
"14632",2015091310,2906,35,0,1,9,1,57,0,290,29.8076,0.87696373462677
"14633",2015091305,1748,26,0,0,8,1,50,0,210,29.7101,0.972066819667816
"14634",2015091305,2867,34,0,0,8,1,50,0,210,29.7101,0.912010610103607
"14635",2015091308,728,32,0,1,10,1,51,0,260,29.8607,0.912519931793213
"14636",2015091308,2151,25,0,1,10,1,51,0,260,29.8607,0.973396122455597
"14637",2015091300,299,28,0,1,11,1,45,0,290,30.0527,0.93885725736618
"14638",2015091300,1821,37,0,1,11,1,45,0,290,30.0527,0.853633463382721
"14639",2015091300,2198,50,0,1,11,1,45,0,290,30.0527,0.661174297332764
"14640",2015091300,2819,44,0,1,11,1,45,0,290,30.0527,0.811180353164673
"14641",2015091304,1603,41,0,0,15,1,80,0,270,29.8046,0.748000264167786
"14642",2015091304,1953,52,0,0,15,0,80,0,270,29.8046,0.601945579051971
"14643",2015091304,3716,45,0,0,15,1,80,0,270,29.8046,0.669733047485352
"14644",2015091306,1169,27,0,1,NA,1,42,0,80,30.097,0.969558119773865
"14645",2015091306,1412,48,0,1,NA,1,42,0,80,30.097,0.640738129615784
"14646",2015091306,2054,34,0,1,NA,1,42,0,80,30.097,0.862280786037445
"14647",2015091306,3674,51,0,1,NA,0,42,0,80,30.097,0.6341353058815
"14648",2015091306,4444,47,0,1,NA,1,42,0,80,30.097,0.740456521511078
"14649",2015091303,376,45,0,1,10,1,53,0,320,29.843,0.796270370483398
"14650",2015091303,768,46,0,1,10,0,53,0,320,29.843,0.747967898845673
"14651",2015091303,3232,22,0,1,10,1,53,0,320,29.843,0.980438351631165
"14652",2015091401,458,44,0,1,5,0,65,0,160,29.7544,0.761178553104401
"14653",2015091401,2680,30,0,1,5,1,65,0,160,29.7544,0.932663202285767
"14654",2015091401,2989,37,0,1,5,1,65,0,160,29.7544,0.87609189748764
"14655",2015091401,3490,25,0,1,5,1,65,0,160,29.7544,0.97736269235611
"14656",2015091307,636,37,0,1,NA,1,24,0,210,29.7308,0.857667028903961
"14657",2015091307,2361,23,0,1,NA,1,24,0,210,29.7308,0.977945685386658
"14658",2015091307,3124,43,0,1,NA,1,24,0,210,29.7308,0.823969841003418
"14659",2015091307,3374,45,0,1,NA,1,24,0,210,29.7308,0.811426162719727
"14660",2015091307,3793,33,0,1,NA,1,24,0,210,29.7308,0.857771515846252
"14661",2015091312,529,21,0,0,NA,1,27,0,170,29.8962,0.984824240207672
"14662",2015091312,816,50,0,0,NA,1,27,0,170,29.8962,0.804179728031158
"14663",2015091312,1512,32,0,0,NA,1,27,0,170,29.8962,0.932702600955963
"14664",2015091312,2064,40,0,0,NA,1,27,0,170,29.8962,0.901623070240021
"14665",2015091312,2426,30,0,0,NA,1,27,0,170,29.8962,0.92535388469696
"14666",2015091312,4010,19,0,0,NA,1,27,0,170,29.8962,0.984824240207672
"14667",2015091400,310,41,1,0,0,1,0,0,150,30.1855,0.838668823242188
"14668",2015091400,1644,29,1,0,0,1,0,0,150,30.1855,0.956897914409637
"14669",2015091400,2153,39,1,0,0,1,0,0,150,30.1855,0.875120162963867
"14670",2015091400,3680,44,1,0,0,1,0,0,150,30.1855,0.752840638160706
"14671",2015091400,3984,47,1,0,0,1,0,0,150,30.1855,0.748392105102539
"14672",2015091400,4276,44,1,0,0,0,0,0,150,30.1855,0.752840638160706
"14673",2015091000,285,44,0,0,7,0,93,0.051,40,29.8282,0.653826773166656
"14674",2015091000,1208,46,0,0,7,0,93,0.051,40,29.8282,0.568949997425079
"14675",2015091000,1852,44,0,0,7,1,93,0.051,40,29.8282,0.653826773166656
"14676",2015091000,2879,24,0,0,7,1,93,0.051,40,29.8282,0.970000863075256
"14677",2015091301,1136,33,1,0,0,1,0,0,NA,30.1353,0.941929042339325
"14678",2015091301,1780,25,1,0,0,1,0,0,NA,30.1353,0.97546374797821
"14679",2015091301,2059,27,1,0,0,1,0,0,NA,30.1353,0.972958266735077
"14680",2015091301,3310,35,1,0,0,1,0,0,NA,30.1353,0.919113576412201
"14681",2015091301,4118,37,1,0,0,1,0,0,NA,30.1353,0.894710421562195
"14682",2015092006,2138,40,0,1,6,1,57,0,120,30.2062,0.862477600574493
"14683",2015092006,2362,23,0,1,6,1,57,0,120,30.2062,0.978717148303986
"14684",2015092006,3160,51,0,1,6,1,57,0,120,30.2062,0.672795355319977
"14685",2015092004,1244,38,0,0,9,1,48,0,350,30.0054,0.866278052330017
"14686",2015092004,1547,42,0,0,9,1,48,0,350,30.0054,0.825575053691864
"14687",2015092004,2311,44,0,0,9,1,48,0,350,30.0054,0.837013781070709
"14688",2015092010,361,23,0,1,8,1,28,0,280,29.8607,0.977438867092133
"14689",2015092010,640,22,0,1,8,1,28,0,280,29.8607,0.980438351631165
"14690",2015092010,1849,46,0,1,8,1,28,0,280,29.8607,0.76004022359848
"14691",2015092010,2402,21,0,1,8,1,28,0,280,29.8607,0.980438351631165
"14692",2015092010,2832,48,0,1,8,1,28,0,280,29.8607,0.72666984796524
"14693",2015092010,3612,37,0,1,8,1,28,0,280,29.8607,0.873400092124939
"14694",2015092012,751,20,0,1,15,1,36,0,10,29.9818,0.980158627033234
"14695",2015092012,2179,28,0,1,15,1,36,0,10,29.9818,0.928334951400757
"14696",2015092012,3291,46,0,1,15,1,36,0,10,29.9818,0.774153351783752
"14697",2015091700,2386,35,0,1,13,1,59,0,200,29.7485,0.867511928081512
"14698",2015091700,2879,54,0,1,13,1,59,0,200,29.7485,0.536807179450989
"14699",2015092007,1422,26,0,0,0,1,70,0,150,30.1088,0.96084201335907
"14700",2015092007,1666,28,0,0,0,1,70,0,150,30.1088,0.957713842391968
"14701",2015092007,3882,23,0,0,0,1,70,0,150,30.1088,0.979547560214996
"14702",2015092000,811,43,0,1,6,1,45,0,60,29.97,0.808415651321411
"14703",2015092000,2077,28,0,1,6,1,45,0,60,29.97,0.939736664295197
"14704",2015092011,486,48,0,1,5,1,45,0,50,29.9021,0.684582471847534
"14705",2015092011,689,27,0,1,5,1,45,0,50,29.9021,0.963164627552032
"14706",2015092011,1179,41,0,1,5,1,45,0,50,29.9021,0.828043222427368
"14707",2015092011,2072,42,0,1,5,0,45,0,50,29.9021,0.812976539134979
"14708",2015092011,2172,58,0,1,5,1,45,0,50,29.9021,0.381043195724487
"14709",2015092011,4356,28,0,1,5,1,45,0,50,29.9021,0.911895513534546
"14710",2015092001,2374,46,0,0,7,1,56,0,20,30.2003,0.749459087848663
"14711",2015092001,3202,21,0,0,7,1,56,0,20,30.2003,0.981148779392242
"14712",2015092001,4097,50,0,0,7,1,56,0,20,30.2003,0.664921045303345
"14713",2015092001,5427,25,0,0,7,1,56,0,20,30.2003,0.978078067302704
"14714",2015092100,744,29,0,0,NA,0,42,0,30,30.0822,0.947495758533478
"14715",2015092100,1747,35,0,0,NA,1,42,0,30,30.0822,0.894459962844849
"14716",2015092100,2054,48,0,0,NA,0,42,0,30,30.0822,0.722761809825897
"14717",2015092100,3947,46,0,0,NA,1,42,0,30,30.0822,0.808006644248962
"14718",2015092002,446,40,0,0,6,1,57,0,50,30.1678,0.857929050922394
"14719",2015092002,977,36,0,0,6,0,57,0,50,30.1678,0.881372928619385
"14720",2015092002,1235,32,0,0,6,1,57,0,50,30.1678,0.945093870162964
"14721",2015092002,2364,47,0,0,6,0,57,0,50,30.1678,0.767546951770782
"14722",2015092002,2633,21,0,0,6,1,57,0,50,30.1678,0.981148779392242
"14723",2015092013,661,54,0,1,9,1,65,0,150,30.1176,0.560613393783569
"14724",2015092013,913,54,0,1,9,1,65,0,150,30.1176,0.560613393783569
"14725",2015092013,2141,18,0,1,9,1,65,0,150,30.1176,0.979834139347076
"14726",2015092013,2918,44,0,1,9,1,65,0,150,30.1176,0.723670244216919
"14727",2015092013,3912,21,0,1,9,1,65,0,150,30.1176,0.979834139347076
"14728",2015092009,1403,47,0,1,10,1,58,0,40,30.1826,0.750050365924835
"14729",2015092005,816,46,0,1,9,1,57,0,0,30.0438,0.780783772468567
"14730",2015092005,2255,52,0,1,9,1,57,0,0,30.0438,0.639670550823212
"14731",2015092008,837,55,1,0,0,1,0,0,330,29.9995,0.639854907989502
"14732",2015092008,1564,52,1,0,0,0,0,0,330,29.9995,0.754140377044678
"14733",2015092008,2680,35,1,0,0,1,0,0,330,29.9995,0.924408912658691
"14734",2015092008,2921,22,1,0,0,1,0,0,330,29.9995,0.983287453651428
"14735",2015092008,3537,42,1,0,0,0,0,0,330,29.9995,0.838339626789093
"14736",2015092008,4129,30,1,0,0,1,0,0,330,29.9995,0.968592405319214
"14737",2015092700,2150,32,0,0,NA,1,48,0,80,29.9641,0.932308316230774
"14738",2015092712,1272,26,0,1,6,1,65,0,130,29.9021,0.970648348331451
"14739",2015092712,2227,51,0,1,6,1,65,0,130,29.9021,0.649062216281891
"14740",2015092712,2590,54,0,1,6,0,65,0,130,29.9021,0.589709103107452
"14741",2015092711,573,31,0,0,5,1,56,0,330,30.1737,0.951084494590759
"14742",2015092711,1803,21,0,0,5,1,56,0,330,30.1737,0.98206239938736
"14743",2015092711,2733,45,0,0,5,1,56,0,330,30.1737,0.796521663665771
"14744",2015092711,3151,48,0,0,5,1,56,0,330,30.1737,0.688822209835052
"14745",2015092707,878,50,0,0,12,0,68,0,80,30.3716,0.551935076713562
"14746",2015092707,3306,21,0,0,12,1,68,0,80,30.3716,0.980734407901764
"14747",2015092713,3631,48,1,0,0,1,0,0,130,30.0999,0.720763802528381
"14748",2015092709,1278,38,0,1,3,1,76,0,180,30.1117,0.880645334720612
"14749",2015092709,2819,21,0,1,3,1,76,0,180,30.1117,0.981749534606934
"14750",2015092706,819,46,0,0,6,1,45,0,80,30.4779,0.750896692276001
"14751",2015092706,1358,40,0,0,6,1,45,0,80,30.4779,0.875399887561798
"14752",2015092706,1698,20,0,0,6,1,45,0,80,30.4779,0.980383932590485
"14753",2015092706,2389,46,0,0,6,1,45,0,80,30.4779,0.750896692276001
"14754",2015092800,1529,44,0,1,5,1,93,0.039,10,29.9286,0.750453948974609
"14755",2015092701,320,31,0,1,9,1,88,0.012,40,30.1737,0.926907360553741
"14756",2015092701,1893,20,0,1,9,1,88,0.012,40,30.1737,0.980444550514221
"14757",2015092701,2864,47,0,1,9,1,88,0.012,40,30.1737,0.74384081363678
"14758",2015092708,367,23,0,1,16,1,53,0,170,30.218,0.977807879447937
"14759",2015092708,1939,24,0,1,16,1,53,0,170,30.218,0.975548505783081
"14760",2015092708,2581,35,0,1,16,1,53,0,170,30.218,0.881279587745667
"14761",2015092708,3546,41,0,1,16,1,53,0,170,30.218,0.801927983760834
"14762",2015092702,436,30,0,0,7,1,54,0,40,30.4306,0.927566289901733
"14763",2015092702,4458,53,0,0,7,1,54,0,40,30.4306,0.618136286735535
"14764",2015092705,325,21,1,0,0,1,0,0,120,30.0763,0.98148900270462
"14765",2015092705,1367,49,1,0,0,1,0,0,120,30.0763,0.720763802528381
"14766",2015092705,2811,27,1,0,0,1,0,0,120,30.0763,0.957665503025055
"14767",2015092705,3158,41,1,0,0,1,0,0,120,30.0763,0.838668823242188
"14768",2015092704,915,24,0,0,12,1,63,0,170,29.9493,0.975735604763031
"14769",2015092710,2249,22,0,1,NA,1,21,0,110,29.7662,0.980278193950653
"14770",2015092703,1201,58,0,0,NA,1,93,0.02,NA,29.9523,0.430977135896683
"14771",2015092703,1989,43,0,0,NA,0,93,0.02,NA,29.9523,0.823188126087189
"14772",2015092703,2506,39,0,0,NA,1,93,0.02,NA,29.9523,0.799716353416443
"14773",2015092703,2999,41,0,0,NA,0,93,0.02,NA,29.9523,0.739754021167755
"14774",2015092703,3746,33,0,0,NA,0,93,0.02,NA,29.9523,0.851465821266174
"14775",2015092703,4499,19,0,0,NA,1,93,0.02,NA,29.9523,0.977331042289734
"14776",2015092703,4629,57,0,0,NA,0,93,0.02,NA,29.9523,0.477618455886841
"14777",2015092400,964,35,0,0,4,1,61,0,210,30.28,0.900352656841278
"14778",2015092400,1244,44,0,0,4,1,61,0,210,30.28,0.74828976392746
"14779",2015092400,1465,36,0,0,4,1,61,0,210,30.28,0.900352656841278
"14780",2015092400,1809,37,0,0,4,1,61,0,210,30.28,0.905398845672607
"14781",2015092400,2453,48,0,0,4,1,61,0,210,30.28,0.736411273479462
"14782",2015100100,436,45,0,1,8,1,69,0,80,30.156,0.779798328876495
"14783",2015100100,1772,36,0,1,8,1,69,0,80,30.156,0.870392262935638
"14784",2015100100,2881,40,0,1,8,1,69,0,80,30.156,0.852929353713989
"14785",2015100100,3313,49,0,1,8,0,69,0,80,30.156,0.637172222137451
"14786",2015100100,3542,41,0,1,8,0,69,0,80,30.156,0.812901258468628
"14787",2015100100,3705,42,0,1,8,1,69,0,80,30.156,0.815649390220642
"14788",2015100100,4378,52,0,1,8,1,69,0,80,30.156,0.570310354232788
"14789",2015100406,194,24,0,1,5,1,79,0.012,60,29.7219,0.965374052524567
"14790",2015100406,527,42,0,1,5,1,79,0.012,60,29.7219,0.784306466579437
"14791",2015100406,2149,29,0,1,5,0,79,0.012,60,29.7219,0.830381512641907
"14792",2015100406,2328,43,0,1,5,0,79,0.012,60,29.7219,0.785986423492432
"14793",2015100406,3129,27,0,1,5,1,79,0.012,60,29.7219,0.9417445063591
"14794",2015100406,3715,27,0,1,5,1,79,0.012,60,29.7219,0.9417445063591
"14795",2015100408,699,36,0,1,11,1,68,0,310,29.6865,0.873993754386902
"14796",2015100408,1309,46,0,1,11,1,68,0,310,29.6865,0.708125829696655
"14797",2015100408,2048,45,0,1,11,1,68,0,310,29.6865,0.766930341720581
"14798",2015100408,2391,28,0,1,11,1,68,0,310,29.6865,0.930026650428772
"14799",2015100408,2911,33,0,1,11,1,68,0,310,29.6865,0.903061926364899
"14800",2015100408,3533,40,0,1,11,1,68,0,310,29.6865,0.831734001636505
"14801",2015100408,4321,34,0,1,11,1,68,0,310,29.6865,0.874173760414124
"14802",2015100412,317,30,1,0,0,1,0,0,10,29.8843,0.927030563354492
"14803",2015100412,2217,51,1,0,0,1,0,0,10,29.8843,0.649293065071106
"14804",2015100412,2454,38,1,0,0,1,0,0,10,29.8843,0.890719950199127
"14805",2015100412,2905,29,1,0,0,1,0,0,10,29.8843,0.927030563354492
"14806",2015100412,4334,30,1,0,0,0,0,0,10,29.8843,0.927030563354492
"14807",2015100500,1302,41,0,0,8,1,49,NA,NA,29.8533,0.887059450149536
"14808",2015100500,1634,51,0,0,8,1,49,NA,NA,29.8533,0.720160365104675
"14809",2015100500,2050,52,0,0,8,1,49,NA,NA,29.8533,0.623086929321289
"14810",2015100409,1515,33,0,1,5,1,37,0,130,29.592,0.914192676544189
"14811",2015100409,1999,44,0,1,5,0,37,0,130,29.592,0.770749807357788
"14812",2015100409,2855,31,0,1,5,1,37,0,130,29.592,0.918325424194336
"14813",2015100402,2249,53,1,0,0,0,0,0,50,29.778,0.592142641544342
"14814",2015100404,626,54,0,0,NA,1,72,0,10,30.0881,0.664690673351288
"14815",2015100404,781,20,0,0,NA,1,72,0,10,30.0881,0.982036888599396
"14816",2015100404,2089,32,0,0,NA,1,72,0,10,30.0881,0.947348833084106
"14817",2015100404,3195,32,0,0,NA,1,72,0,10,30.0881,0.947348833084106
"14818",2015100404,4428,53,0,0,NA,0,72,0,10,30.0881,0.664690673351288
"14819",2015100404,4907,48,0,0,NA,0,72,0,10,30.0881,0.69600772857666
"14820",2015100404,5060,27,0,0,NA,1,72,0,10,30.0881,0.973430216312408
"14821",2015100403,558,22,0,0,5,1,70,0,40,30.0792,0.980559945106506
"14822",2015100403,1001,40,0,0,5,1,70,0,40,30.0792,0.872036397457123
"14823",2015100403,1467,51,0,0,5,1,70,0,40,30.0792,0.630012035369873
"14824",2015100403,1597,44,0,0,5,0,70,0,40,30.0792,0.75439864397049
"14825",2015100403,1893,34,0,0,5,1,70,0,40,30.0792,0.89739203453064
"14826",2015100403,2597,40,0,0,5,1,70,0,40,30.0792,0.872036397457123
"14827",2015100403,3484,29,0,0,5,1,70,0,40,30.0792,0.948278248310089
"14828",2015100403,3886,51,0,0,5,1,70,0,40,30.0792,0.630012035369873
"14829",2015100411,365,33,0,1,9,1,54,0,350,29.9227,0.881846308708191
"14830",2015100411,1020,38,0,1,9,0,54,0,350,29.9227,0.869710743427277
"14831",2015100411,1390,47,0,1,9,1,54,0,350,29.9227,0.813111901283264
"14832",2015100411,1754,38,0,1,9,1,54,0,350,29.9227,0.869710743427277
"14833",2015100411,3518,33,0,1,9,1,54,0,350,29.9227,0.881846308708191
"14834",2015100411,3805,39,0,1,9,1,54,0,350,29.9227,0.835928797721863
"14835",2015100407,368,47,0,0,8,1,67,0,70,30.2919,0.773118436336517
"14836",2015100407,732,51,0,0,8,1,67,0,70,30.2919,0.709635257720947
"14837",2015100407,3410,30,0,0,8,0,67,0,70,30.2919,0.9350705742836
"14838",2015100400,696,22,0,1,5,1,53,NA,230,29.9316,0.980973422527313
"14839",2015100400,1299,48,0,1,5,1,53,NA,230,29.9316,0.637719213962555
"14840",2015100400,2844,40,0,1,5,0,53,NA,230,29.9316,0.830677568912506
"14841",2015100401,2140,19,0,1,12,1,75,0,50,30.1974,0.980164885520935
"14842",2015100401,2718,29,0,1,12,1,75,0,50,30.1974,0.934729695320129
"14843",2015100401,3581,54,0,1,12,1,75,0,50,30.1974,0.554618000984192
"14844",2015100401,4237,41,0,1,12,1,75,0,50,30.1974,0.801764905452728
"14845",2015100401,4603,49,0,1,12,1,75,0,50,30.1974,0.641831159591675
"14846",2015100405,480,20,0,1,13,1,82,0,50,30.2003,0.980164885520935
"14847",2015100405,811,38,0,1,13,1,82,0,50,30.2003,0.807120442390442
"14848",2015100405,1992,33,0,1,13,0,82,0,50,30.2003,0.90158623456955
"14849",2015100405,2808,33,0,1,13,1,82,0,50,30.2003,0.90158623456955
"14850",2015100410,627,21,0,1,NA,1,29,0,130,29.5684,0.980879127979279
"14851",2015100410,1093,27,0,1,NA,1,29,0,130,29.5684,0.958030164241791
"14852",2015100410,1486,30,0,1,NA,1,29,0,130,29.5684,0.883679986000061
"14853",2015100410,1718,42,0,1,NA,1,29,0,130,29.5684,0.872929692268372
"14854",2015100410,2787,38,0,1,NA,1,29,0,130,29.5684,0.883443892002106
"14855",2015100410,3141,29,0,1,NA,1,29,0,130,29.5684,0.883679986000061
"14856",2015101108,3337,40,1,0,0,1,0,0,240,29.7396,0.889494955539703
"14857",2015101106,991,21,0,1,5,1,52,0,NA,30.0586,0.982837796211243
"14858",2015101106,3115,41,0,1,5,1,52,0,NA,30.0586,0.833939373493195
"14859",2015101101,891,44,0,1,10,1,51,0,210,29.7898,0.76710319519043
"14860",2015101101,2013,35,0,1,10,1,51,0,210,29.7898,0.877854645252228
"14861",2015101101,2648,30,0,1,10,1,51,0,210,29.7898,0.903317749500275
"14862",2015101101,4185,66,0,1,10,0,51,0,210,29.7898,0.138266921043396
"14863",2015101105,710,43,0,0,2,1,46,0,210,30.0172,0.785621285438538
"14864",2015101105,1627,43,0,0,2,1,46,0,210,30.0172,0.785621285438538
"14865",2015101105,1869,51,0,0,2,0,46,0,210,30.0172,0.645456492900848
"14866",2015101105,2103,37,0,0,2,1,46,0,210,30.0172,0.89452075958252
"14867",2015101105,4376,23,0,0,2,1,46,0,210,30.0172,0.978942692279816
"14868",2015101105,4910,32,0,0,2,1,46,0,210,30.0172,0.93872207403183
"14869",2015101110,851,25,0,1,10,1,57,0,270,29.9995,0.973396122455597
"14870",2015101110,2030,20,0,1,10,1,57,0,270,29.9995,0.980438351631165
"14871",2015101110,2270,52,0,1,10,1,57,0,270,29.9995,0.637182354927063
"14872",2015101110,2748,40,0,1,10,0,57,0,270,29.9995,0.830849409103394
"14873",2015101110,3858,50,0,1,10,1,57,0,270,29.9995,0.654120206832886
"14874",2015100800,474,48,0,0,NA,1,66,0,NA,29.9936,0.799938380718231
"14875",2015100800,1348,42,0,0,NA,1,66,0,NA,29.9936,0.828728437423706
"14876",2015100800,1719,36,0,0,NA,1,66,0,NA,29.9936,0.903741359710693
"14877",2015100800,3619,49,0,0,NA,1,66,0,NA,29.9936,0.799938380718231
"14878",2015101104,240,35,0,1,9,1,55,0,320,29.9345,0.886697053909302
"14879",2015101104,1060,45,0,1,9,1,55,0,320,29.9345,0.776318907737732
"14880",2015101104,2165,31,0,1,9,1,55,0,320,29.9345,0.91752028465271
"14881",2015101104,2792,47,0,1,9,1,55,0,320,29.9345,0.759188950061798
"14882",2015101109,460,49,0,0,NA,1,34,0,200,29.7957,0.771757364273071
"14883",2015101109,806,51,0,0,NA,1,34,0,200,29.7957,0.773375630378723
"14884",2015101109,2177,57,0,0,NA,1,34,0,200,29.7957,0.58772474527359
"14885",2015101109,2931,23,0,0,NA,1,34,0,200,29.7957,0.982485294342041
"14886",2015101109,3744,34,0,0,NA,1,34,0,200,29.7957,0.931271016597748
"14887",2015101100,2210,39,0,1,6,1,43,0,290,30.0143,0.87000036239624
"14888",2015101100,2515,21,0,1,6,1,43,0,290,30.0143,0.980973422527313
"14889",2015101100,3223,29,0,1,6,1,43,0,290,30.0143,0.948619186878204
"14890",2015101100,3611,26,0,1,6,1,43,0,290,30.0143,0.97589236497879
"14891",2015101100,3995,41,0,1,6,1,43,0,290,30.0143,0.848831951618195
"14892",2015101200,1430,47,0,1,10,1,42,0,290,29.843,0.774194777011871
"14893",2015101200,1978,60,0,1,10,0,42,0,290,29.843,0.337292790412903
"14894",2015101200,2900,40,0,1,10,1,42,0,290,29.843,0.866192221641541
"14895",2015101200,3740,54,0,1,10,1,42,0,290,29.843,0.572104752063751
"14896",2015101102,1781,24,0,0,3,1,65,0,170,30.0202,0.977900326251984
"14897",2015101102,3869,31,0,0,3,1,65,0,170,30.0202,0.944124042987823
"14898",2015101102,4493,42,0,0,3,1,65,0,170,30.0202,0.723810017108917
"14899",2015101111,216,43,0,0,4,1,60,0,200,29.8519,0.798282325267792
"14900",2015101111,427,22,0,0,4,1,60,0,200,29.8519,0.98192697763443
"14901",2015101111,1399,41,0,0,4,1,60,0,200,29.8519,0.869115233421326
"14902",2015101111,1729,22,0,0,4,1,60,0,200,29.8519,0.98192697763443
"14903",2015101111,3642,24,0,0,4,1,60,0,200,29.8519,0.977472484111786
"14904",2015101107,2040,42,0,1,14,1,61,0,230,29.6481,0.788661479949951
"14905",2015101107,3078,53,0,1,14,0,61,0,230,29.6481,0.504394710063934
"14906",2015101107,3736,63,0,1,14,0,61,0,230,29.6481,0.270648598670959
"14907",2015101107,3990,35,0,1,14,1,61,0,230,29.6481,0.887848854064941
"14908",2015101103,1212,42,1,0,0,1,0,0,60,30.0172,0.827556371688843
"14909",2015101103,1868,38,1,0,0,0,0,0,60,30.0172,0.863117396831512
"14910",2015101103,2141,48,1,0,0,0,0,0,60,30.0172,0.714368104934692
"14911",2015101103,2380,53,1,0,0,0,0,0,60,30.0172,0.734294235706329
"14912",2015101103,2653,28,1,0,0,1,0,0,60,30.0172,0.956195116043091
"14913",2015101103,3495,28,1,0,0,1,0,0,60,30.0172,0.956195116043091
"14914",2015101103,3956,52,1,0,0,1,0,0,60,30.0172,0.741864621639252
"14915",2015101802,1343,47,0,1,12,0,51,0,310,30.4454,0.704180359840393
"14916",2015101802,1531,47,0,1,12,1,51,0,310,30.4454,0.704180359840393
"14917",2015101802,1921,31,0,1,12,1,51,0,310,30.4454,0.912466943264008
"14918",2015101802,2262,48,0,1,12,1,51,0,310,30.4454,0.523706674575806
"14919",2015101802,2865,51,0,1,12,1,51,0,310,30.4454,0.577738702297211
"14920",2015101802,3047,39,0,1,12,1,51,0,310,30.4454,0.780098021030426
"14921",2015101802,3367,28,0,1,12,1,51,0,310,30.4454,0.933803677558899
"14922",2015101500,2131,51,1,0,0,0,0,0,NA,30.097,0.725875496864319
"14923",2015101500,2725,31,1,0,0,1,0,0,NA,30.097,0.958398282527924
"14924",2015101500,4045,48,1,0,0,0,0,0,NA,30.097,0.75158965587616
"14925",2015101810,549,53,0,1,7,1,61,0,300,30.0025,0.621604263782501
"14926",2015101810,879,31,0,1,7,1,61,0,300,30.0025,0.939631700515747
"14927",2015101810,1196,22,0,1,7,1,61,0,300,30.0025,0.980438351631165
"14928",2015101810,1502,26,0,1,7,1,61,0,300,30.0025,0.975217938423157
"14929",2015101810,1720,36,0,1,7,1,61,0,300,30.0025,0.877179622650146
"14930",2015101810,2466,42,0,1,7,1,61,0,300,30.0025,0.807588696479797
"14931",2015101810,3055,45,0,1,7,0,61,0,300,30.0025,0.788085699081421
"14932",2015101808,547,30,0,0,5,1,100,NA,NA,30.0157,0.928984761238098
"14933",2015101808,2449,50,0,0,5,1,100,NA,NA,30.0157,0.743174016475677
"14934",2015101808,3121,43,0,0,5,1,100,NA,NA,30.0157,0.765502393245697
"14935",2015101800,513,27,1,0,0,1,0,0,340,30.4631,0.977073729038239
"14936",2015101800,1491,23,1,0,0,1,0,0,340,30.4631,0.97534716129303
"14937",2015101800,2647,38,1,0,0,1,0,0,340,30.4631,0.892959713935852
"14938",2015101800,2863,39,1,0,0,1,0,0,340,30.4631,0.887424767017365
